Price,Close,High,Low,Open,Volume,Returns,SMA_20,SMA_50,Volatility,RSI,MACD,MACD_Signal
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,
Date,,,,,,,,,,,,
2022-08-01,154.7375030517578,173.36859182351347,154.6587644467403,158.46765248011116,1510239600,,,,,,0.0,0.0
2022-09-01,136.20675659179688,161.89089423744062,136.0096441732016,154.38080130635217,2084722800,-0.11975601321266394,,,,,-0.415753926986298,-0.23097440388127666
2022-10-01,151.12841796875,155.22842310252764,132.4320155830816,136.2166438043388,1868139700,0.10955155052749999,,,,,-0.06703319822693743,-0.16378538517048188
2022-11-01,145.8949737548828,153.20795387409197,132.44185264629562,152.84329516736602,1724847700,-0.03462912061283763,,,,,-0.0957368711128197,-0.14073372051680227
2022-12-01,128.2684326171875,148.99001544643184,124.2603623176729,146.31467968145387,1675731200,-0.12081664422044824,,,,,-0.8107191535190168,-0.3400392396155096
2023-01-01,142.44483947753906,145.3472457102375,122.58213514520695,128.61400219521977,1443652500,0.11052140087078577,,,,,-0.6190901856004416,-0.41567756090989
2023-02-01,145.52493286132812,155.36743826954907,139.5128150526297,142.12892097684346,1307198900,0.02162306051301166,,,,,-0.3459996280596158,-0.39804393494358664
2023-03-01,163.03981018066406,163.13868814753852,142.2767044164319,145.1736598752663,1520266600,0.12035653942562541,,,,,0.6756834010856778,-0.140007064648725
2023-04-01,167.76589965820312,167.93399523157063,157.9775836849229,162.41693919851173,969776400,0.028987334273157472,,,,,1.6073773782340766,0.26364741047612517
2023-05-01,175.25050354003906,177.32682019492353,162.45647282824342,167.37040916969804,1275364700,0.04461338029411599,,,,,2.6304376084557077,0.7939458068059924
2023-06-01,192.04718017578125,192.5521191164762,175.17608892131474,175.93846015562312,1297383300,0.09584381383477569,,,,,4.227679985772198,1.5452272250261991
2023-07-01,194.50257873535156,196.26493230163967,184.75023132084038,191.85904838591944,996114000,0.012785392408901197,,,,,5.476058717195286,2.3894049768366
2023-08-01,186.00762939453125,194.77980032548595,170.25535759216,194.29466739158815,1322657800,-0.04367525302777042,,,,,5.849383889930664,3.121656725035619
2023-09-01,169.74169921875,188.35071565797358,166.1824757812214,187.86492760983452,1337823000,-0.08744765055459325,,,,55.09281755353954,5.110140436554161,3.5376490011243082
2023-10-01,169.3054656982422,180.7762324942493,164.24919769556675,169.75160343308335,1172816900,-0.0025699844087552215,,,,54.930148407523326,4.461552445089751,3.72916817167624
2023-11-01,188.32098388671875,191.27542314128368,168.66104434843484,169.533502300627,1099651600,0.11231485120727558,,,,67.57902629711381,5.066615920884885,4.0044049480396495
2023-12-01,191.13031005859375,198.1687622840505,186.087239725535,188.94630703822546,1063181200,0.014917754325056487,,,,64.69403522491555,5.639038766003068,4.338863038285341
2024-01-01,183.0594482421875,194.95236729685772,178.86020361322727,185.7894563730371,1187490800,-0.0422270115814285,,,,63.37298907796962,5.499329332917455,4.575214017947505
2024-02-01,179.4359588623047,189.6610815393549,177.9468637680117,182.65240971920664,1161553500,-0.019794058239970935,,,,70.47512606620325,5.092629266380499,4.680210222409432
2024-03-01,170.45057678222656,179.44625137102233,167.47853588695963,178.47213869802835,1433151800,-0.050075704652785435,166.71319503784179,,,61.692497751815175,4.132005944914965,4.569290550156292
2024-04-01,169.30747985839844,177.28927309490211,163.0949997448565,170.16231772870933,1246144100,-0.00670632476233024,167.44169387817382,,0.07524658851382036,60.09253768416979,3.2646518741375132,4.305933777459528
2024-05-01,191.09591674804688,191.84141447268166,168.0948275573363,168.56200734481592,1336511300,0.12869151975961945,170.18615188598633,,0.07367764877642802,61.48936417501168,4.015724892140099,4.24746054408717
2024-06-01,209.6395721435547,219.17497966210175,191.25554762943028,192.00205642609123,1717952100,0.0970384700577196,173.11170959472656,,0.07292298042304693,65.40452358314273,5.810428778705386,4.56191037518949
2024-07-01,221.04623413085938,236.12570580913763,210.93352461290146,211.10273145162927,1153099800,0.054410824591331286,176.8692726135254,,0.072191670686679,66.37484481846721,7.919926529512992,5.236700210957603
2024-08-01,227.93402099609375,231.8357718473821,195.0876336909798,223.32556846259595,1122667000,0.031159937613580047,181.8525520324707,,0.06370822014412915,63.8104151345445,9.945963105320686,6.182124501816815
2024-09-01,232.183837890625,232.273518985593,213.17067028506952,227.74942857712955,1232097700,0.01864494328647881,186.339501953125,,0.06092704775558041,64.30342067520134,11.704978518640388,7.290043785752527
2024-10-01,225.11868286132812,236.65812209589106,220.55472392637267,228.7160383097679,930736000,-0.030429142241266027,190.319189453125,,0.06224142328434138,65.00907507330678,12.437931924320793,8.322116812926737
2024-11-01,236.49868774414062,236.97700215365464,218.94041154171006,220.19599256868722,891588300,0.050551134797739206,193.99213333129882,,0.05838194563233454,76.61646734164216,13.678191765393422,9.395407850215175
2024-12-01,249.8173828125,259.474096595347,236.58929740387757,236.69903330670775,977916100,0.05631614786280914,198.09470748901367,,0.05891211270696947,79.11025633811053,15.44691378746819,10.607584790627321
2025-01-01,235.4320831298828,248.50056501956442,218.85208282459496,248.3309607168036,1200176400,-0.05758326150352011,201.10378646850586,,0.061209054403948936,67.62379202476336,15.603600787622668,11.608026476846732
2025-02-01,241.2580108642578,249.39837756115028,225.1568522177927,229.43653690110065,862272300,0.02474568315806369,203.5643280029297,,0.058363481939254766,68.33838240900918,15.971285464730755,12.481543363646866
2025-03-01,221.83909606933594,243.71040900827506,208.1470444344685,241.47333710051538,1115239500,-0.08049023833595226,204.9311538696289,,0.061999554429044285,63.09925654516214,14.644383453409318,12.914454369034246
2025-04-01,212.22171020507812,224.8950938315339,168.9884094523748,219.52213459792384,1607318600,-0.04335297986091635,206.24185791015626,,0.061985350847862955,60.64360342145281,12.725902723110607,12.876720122929655
2025-05-01,200.5869598388672,214.27899579516,192.99690719891186,208.80617702735515,1195728200,-0.05482356331483629,207.78412094116212,,0.059717909716750825,59.61806079065486,10.212765157015127,12.343658835562394
2025-06-01,205.1699981689453,207.38999938964844,195.07000732421875,200.27999877929688,1100409300,0.02284813695645882,209.57734756469728,,0.059705960980229414,61.19965011785363,8.472680843296502,11.569149058618455
2025-07-01,214.52499389648438,216.22999572753906,206.13999938964844,206.6699981689453,651416425,0.04559631432971889,210.88754806518554,,0.055479702729776335,57.93280482686319,7.717495136432291,10.798568206397583
